tpp_australian_labor_party_percentage, total_formal_votes, tpp_australian_labor_party_votes, state, division_name, polling_place_type_id, tpp_swing, tpp_liberal_national_coalition_percentage, tpp_liberal_national_coalition_votes, longitude, latitude, polling_place_id, division_id, polling_place_name
44.06,2145,945,"NSW","Bennelong","1",-7.05,55.94,1200,151.078,-33.7928,"642","105","Eastwood"
41.82,1272,532,"NSW","Bennelong","1",-3.78,58.18,740,151.096,-33.7817,"80","105","Eastwood Heights"
40.07,4113,1648,"NSW","Bennelong","5",-2.83,59.93,2465,151.0795811,-33.792735,"83568","105","Eastwood PPVC"
40.25,1041,419,"NSW","Bennelong","1",-1.07,59.75,622,151.067,-33.7906,"643","105","Eastwood West"
47.53,1744,829,"NSW","Bennelong","1",-8.6,52.47,915,151.079,-33.7745,"83198","105","Epping"
47.26,1786,844,"NSW","Bennelong","1",-6.44,52.74,942,151.0871472,-33.768408,"81","105","Epping East"
46.93,1253,588,"NSW","Bennelong","1",-7.52,53.07,665,151.07377,-33.76284,"645","105","Epping Heights"
46.26,1764,816,"NSW","Bennelong","1",-5.7,53.74,948,151.096,-33.7576,"82","105","Epping North"
41.96,7423,3115,"NSW","Bennelong","5",-2.68,58.04,4308,151.0788,-33.7746,"83571","105","Epping PPVC"
44.25,1878,831,"NSW","Bennelong","1",-7.13,55.75,1047,151.0684506,-33.7728471,"11927","105","Epping West"
46.33,1416,656,"NSW","Bennelong","1",4.38,53.67,760,151.0572843,-33.816527,"2252","105","Ermington Central"
46.35,1903,882,"NSW","Bennelong","1",0.37,53.65,1021,151.058,-33.8061,"2253","105","Ermington West (Bennelong)"
47.14,1837,866,"NSW","Bennelong","1",-3.06,52.86,971,151.1259218,-33.8323301,"84","105","Gladesville (Bennelong)"
41.69,1161,484,"NSW","Bennelong","1",-10.14,58.31,677,151.129927,-33.82318,"87","105","Gladesville North"
47.81,776,371,"NSW","Bennelong","1",-8.95,52.19,405,151.1355456,-33.8211705,"33930","105","Hunters Hill North (Bennelong)"
57.26,1205,690,"NSW","Bennelong","1",-7.63,42.74,515,151.1149218,-33.7797606,"98","105","Macquarie Park"
43.91,2373,1042,"NSW","Bennelong","1",-3.16,56.09,1331,151.109,-33.7864,"92","105","Macquarie Park South"
42.95,589,253,"NSW","Bennelong","1",-3.46,57.05,336,151.098358,-33.782004,"83200","105","Marsfield"
50.4,2242,1130,"NSW","Bennelong","1",-8.64,49.6,1112,151.0996223,-33.7703911,"75","105","Marsfield North"
51.35,1147,589,"NSW","Bennelong","1",-4.88,48.65,558,151.0924377,-33.8148423,"650","105","Meadowbank"
43.24,1568,678,"NSW","Bennelong","1",-2.9,56.76,890,151.073,-33.8151,"33928","105","Melrose Park"
43.9,1435,630,"NSW","Bennelong","1",-5.14,56.1,805,151.13,-33.7947,"107","105","North Ryde"
42.53,2403,1022,"NSW","Bennelong","1",-1.06,57.47,1381,151.12,-33.7939,"106","105","North Ryde Central"
40.13,309,124,"NSW","Bennelong","1",1.05,59.87,185,151.1309669,-33.8005415,"83575","105","North Ryde Heights"
34.1,2818,961,"NSW","Bennelong","1",-2.64,65.9,1857,151.111,-33.8249,"102","105","Putney"
34.93,833,291,"NSW","Bennelong","1",-3.47,65.07,542,151.1201395,-33.8277117,"83560","105","Putney West"
37.14,1365,507,"NSW","Bennelong","1",0.88,62.86,858,151.109308,-33.7943477,"79","105","Ryde"
48.62,650,316,"NSW","Bennelong","1",-3.95,51.38,334,151.104829,-33.815245,"83199","105","Ryde Central"
51.82,1700,881,"NSW","Bennelong","1",-5.93,48.18,819,151.098,-33.8178,"655","105","Ryde Heights"
39.61,659,261,"NSW","Bennelong","1",-4.33,60.39,398,151.1080114,-33.8217896,"657","105","Ryde South"
52.91,172,91,"NSW","Bennelong","1",-0.95,47.09,81,151.2064528,-33.8730501,"14017","105","Sydney (Bennelong)"
42.96,682,293,"NSW","Bennelong","5",1.68,57.04,389,151.2092587,-33.8638565,"97605","105","Sydney BENNELONG PPVC"
49.28,2086,1028,"NSW","Bennelong","1",-1.09,50.72,1058,151.108,-33.8118,"34349","105","Top Ryde"
48.45,2454,1189,"NSW","Bennelong","1",-1.15,51.55,1265,151.085,-33.8087,"661","105","West Ryde"
41.33,7389,3054,"NSW","Bennelong","5",-3.83,58.67,4335,151.1048685,-33.8152096,"33945","105","West Ryde BENNELONG PPVC"
42.45,1517,644,"NSW","Bennelong","1",-1.32,57.55,873,151.1,-33.8085,"8869","105","West Ryde Central"
17.13,1121,192,"NSW","Berowra","1",1.49,82.87,929,150.9522275,-33.6687322,"1822","106","Annangrove"
26.21,786,206,"NSW","Berowra","1",-0.42,73.79,580,151.0520461,-33.6231223,"1823","106","Arcadia"
43.22,752,325,"NSW","Berowra","1",-1.54,56.78,427,151.112,-33.6855,"43686","106","Asquith (Berowra)"
22.24,1637,364,"NSW","Berowra","5",1.17,77.76,1273,150.992675,-33.7606491,"58669","106","Baulkham Hills BEROWRA PPVC"
36.34,2372,862,"NSW","Berowra","1",-2.25,63.66,1510,151.0651663,-33.7523233,"632","106","Beecroft"
39.12,432,169,"NSW","Berowra","1",-5.03,60.88,263,151.065481,-33.7513896,"83580","106","Beecroft North"
45.42,2563,1164,"NSW","Berowra","1",-2.83,54.58,1399,151.147,-33.6181,"117","106","Berowra"
45.86,1546,709,"NSW","Berowra","1",-2.77,54.14,837,151.1427318,-33.6094008,"118","106","Berowra Heights"
42.88,611,262,"NSW","Berowra","5",-0.23,57.12,349,151.1688727,-33.5859736,"83582","106","Berowra PPVC"
27.27,11,3,"NSW","Berowra","5",-9.09,72.73,8,151.1818539,-33.7981824,"65454","106","BLV Berowra PPVC"
54.94,466,256,"NSW","Berowra","1",0.09,45.06,210,151.21538,-33.54813,"120","106","Brooklyn"
35.09,1744,612,"NSW","Berowra","1",-1.77,64.91,1132,151.039,-33.7658,"1850","106","Carlingford Heights"
34.2,652,223,"NSW","Farrer","1",-3.28,65.8,429,147.04,-35.6679,"776","118","Culcairn"
28.11,587,165,"NSW","Berowra","1",-3.86,71.89,422,150.993,-33.7142,"56586","106","Castle Hill North (Berowra)"
41.52,1185,492,"NSW","Berowra","1",-6.19,58.48,693,151.074,-33.7578,"637","106","Cheltenham"
33.29,2457,818,"NSW","Berowra","1",-1.81,66.71,1639,151.042,-33.7314,"11928","106","Cherrybrook"
34.49,1899,655,"NSW","Berowra","1",-2.64,65.51,1244,151.0459716,-33.7205638,"34004","106","Cherrybrook Central"
34.63,2192,759,"NSW","Berowra","1",-0.7,65.37,1433,151.0397793,-33.7189973,"1852","106","Cherrybrook North"
27.17,4435,1205,"NSW","Berowra","5",5.5,72.83,3230,151.0511344,-33.7138778,"83925","106","Cherrybrook PPVC"
37.02,1310,485,"NSW","Berowra","1",-4.09,62.98,825,151.0503745,-33.7382005,"11929","106","Cherrybrook South"
48.43,446,216,"NSW","Berowra","1",-3.87,51.57,230,151.169,-33.5885,"121","106","Cowan"
0.0,0,0,"NSW","Berowra","5",-60.0,0.0,0,151.1819191,-33.7982897,"30097","106","Divisional Office (PREPOLL)"
22.46,1745,392,"NSW","Berowra","1",-1.72,77.54,1353,151.026,-33.6857,"11930","106","Dural"
23.95,1616,387,"NSW","Berowra","1",0.0,76.05,1229,151.045,-33.648,"1836","106","Galston"
20.42,2258,461,"NSW","Berowra","1",-0.93,79.58,1797,151.004,-33.701,"1838","106","Glenhaven"
20.13,1426,287,"NSW","Berowra","1",2.63,79.87,1139,151.008,-33.5987,"1839","106","Glenorie"
18.48,460,85,"NSW","Berowra","1",3.66,81.52,375,150.9788283,-33.6054902,"1831","106","Glenorie West"
46.6,854,398,"NSW","Berowra","1",2.74,53.4,456,151.097,-33.7,"123","106","Hornsby (Berowra)"
37.74,7254,2738,"NSW","Berowra","5",1.3,62.26,4516,151.097463,-33.702591,"58578","106","Hornsby BEROWRA PPVC"
44.28,411,182,"NSW","Berowra","1",-2.04,55.72,229,151.102,-33.7064,"43688","106","Hornsby Central (Berowra)"
41.81,2045,855,"NSW","Berowra","1",-1.51,58.19,1190,151.0966482,-33.670187,"124","106","Hornsby Heights"
43.55,1279,557,"NSW","Berowra","1",-1.69,56.45,722,151.098,-33.6833,"126","106","Hornsby North"
44.55,1010,450,"NSW","Berowra","1",-1.15,55.45,560,151.0955118,-33.7127637,"134","106","Hornsby South"
46.29,769,356,"NSW","Berowra","1",-3.27,53.71,413,151.097122,-33.70446,"128","106","Hornsby West (Berowra)"
18.72,2179,408,"NSW","Berowra","1",0.45,81.28,1771,151.004,-33.6654,"1842","106","Kenthurst"
12.46,289,36,"NSW","Berowra","1",7.78,87.54,253,150.99446,-33.45935,"1788","106","Maroota"
19.87,473,94,"NSW","Berowra","1",0.22,80.13,379,150.944,-33.5234,"1789","106","Maroota South"
23.23,934,217,"NSW","Berowra","1",-2.1,76.77,717,151.023,-33.6444,"1846","106","Middle Dural"
44.37,2177,966,"NSW","Berowra","1",-2.99,55.63,1211,151.117,-33.6726,"131","106","Mount Colah"
41.46,1235,512,"NSW","Berowra","1",0.08,58.54,723,151.136,-33.6575,"132","106","Mount Kuring-Gai"
43.66,875,382,"NSW","Berowra","1",-2.16,56.34,493,151.098,-33.7237,"79812","106","Normanhurst (Berowra)"
45.51,1826,831,"NSW","Berowra","1",-2.28,54.49,995,151.08808,-33.72177,"135","106","Normanhurst West"
42.84,2556,1095,"NSW","Berowra","1",-2.43,57.16,1461,151.0614421,-33.7328992,"136","106","Pennant Hills"
34.03,2060,701,"NSW","Berowra","5",3.83,65.97,1359,151.0807536,-33.7299801,"83678","106","Pennant Hills BEROWRA PPVC"
20.74,405,84,"NSW","Berowra","1",-1.57,79.26,321,151.024,-33.7271,"1848","106","Rogans Hill"
32.06,2536,813,"NSW","Berowra","1",-1.52,67.94,1723,151.0232634,-33.721514,"33781","106","Rogans Hill North"
25.57,528,135,"NSW","Berowra","1",5.2,74.43,393,151.025,-33.7285,"1851","106","Rogans Hill South"
59.05,105,62,"NSW","Berowra","1",-8.64,40.95,43,151.2064528,-33.8730501,"14020","106","Sydney (Berowra)"
38.04,460,175,"NSW","Berowra","5",1.15,61.96,285,151.2092587,-33.8638565,"97607","106","Sydney BEROWRA PPVC"
41.26,841,347,"NSW","Berowra","1",-1.79,58.74,494,151.085,-33.7282,"56576","106","Thornleigh"
40.01,3027,1211,"NSW","Berowra","1",-3.02,59.99,1816,151.072,-33.7242,"148","106","Westleigh"
34.81,1517,528,"NSW","Berowra","1",-1.48,65.19,989,151.042589,-33.756832,"33118","106","West Pennant Hills"
35.69,1642,586,"NSW","Berowra","1",-1.97,64.31,1056,151.0501363,-33.7459033,"1855","106","West Pennant Hills Central"
27.85,1953,544,"NSW","Berowra","1",-3.21,72.15,1409,151.03,-33.7447,"11971","106","West Pennant Hills North (Berowra)"
34.62,78,27,"NSW","Berowra","5",-1.18,65.38,51,151.1048685,-33.8152096,"65184","106","West Ryde BEROWRA PPVC"
25.56,133,34,"NSW","Berowra","1",-1.34,74.44,99,150.9849427,-33.3954535,"33800","106","Wisemans Ferry"
74.46,2048,1525,"NSW","Blaxland","1",1.72,25.54,523,151.032,-33.8538,"2365","107","Auburn"
61.62,5398,3326,"NSW","Blaxland","5",1.82,38.38,2072,151.0218471,-33.8757363,"65744","107","Auburn BLAXLAND PPVC"
69.0,500,345,"NSW","Blaxland","1",4.32,31.0,155,151.028152,-33.856,"2392","107","Auburn Central"
59.81,958,573,"NSW","Blaxland","1",8.9,40.19,385,151.025,-33.8652,"2366","107","Auburn East"
74.11,1483,1099,"NSW","Blaxland","1",3.83,25.89,384,151.034,-33.8433,"2368","107","Auburn North"
71.26,2182,1555,"NSW","Blaxland","1",6.1,28.74,627,151.02,-33.8603,"2369","107","Auburn West"
76.57,1195,915,"NSW","Blaxland","1",2.77,23.43,280,151.034,-33.9209,"31455","107","Bankstown (Blaxland)"
68.21,10850,7401,"NSW","Blaxland","5",3.51,31.79,3449,151.036563,-33.919083,"33854","107","Bankstown BLAXLAND PPVC"
74.11,815,604,"NSW","Blaxland","1",5.96,25.89,211,151.03662,-33.91927,"155","107","Bankstown Central"
70.21,1400,983,"NSW","Blaxland","1",5.14,29.79,417,151.035,-33.9133,"154","107","Bankstown East"
73.35,942,691,"NSW","Blaxland","1",6.02,26.65,251,151.0386724,-33.9054791,"157","107","Bankstown North"
69.11,1405,971,"NSW","Blaxland","1",4.48,30.89,434,151.02,-33.9164,"177","107","Bankstown West"
64.77,1706,1105,"NSW","Blaxland","1",6.5,35.23,601,151.006,-33.9047,"159","107","Bass Hill"
52.12,307,160,"NSW","Blaxland","1",8.12,47.88,147,150.9884691,-33.8975854,"83456","107","Bass Hill Central"
51.67,2483,1283,"NSW","Blaxland","1",8.58,48.33,1200,150.99,-33.8996,"162","107","Bass Hill West"
70.92,2046,1451,"NSW","Blaxland","1",3.46,29.08,595,151.028,-33.8705,"2370","107","Berala"
62.54,2181,1364,"NSW","Blaxland","1",3.06,37.46,817,151.029,-33.8783,"2383","107","Berala South"
67.64,2478,1676,"NSW","Blaxland","1",4.91,32.36,802,151.02,-33.8958,"2371","107","Birrong"
43.75,16,7,"NSW","Blaxland","5",34.82,56.25,9,151.0063857,-33.8149642,"65523","107","BLV Blaxland PPVC"
73.64,1631,1201,"NSW","Blaxland","1",0.82,26.36,430,151.0008561,-33.8847939,"2375","107","Chester Hill"
70.77,1625,1150,"NSW","Blaxland","1",5.06,29.23,475,151.001,-33.8873,"160","107","Chester Hill Central"
67.21,2028,1363,"NSW","Blaxland","1",4.96,32.79,665,150.996,-33.8737,"2376","107","Chester Hill North"
63.09,2219,1400,"NSW","Blaxland","1",2.68,36.91,819,151.013,-33.9255,"167","107","Condell Park"
56.59,827,468,"NSW","Blaxland","1",2.65,43.41,359,151.0129563,-33.9228609,"33117","107","Condell Park North"
65.72,1552,1020,"NSW","Blaxland","1",8.27,34.28,532,151.0216557,-33.931105,"168","107","Condell Park South"
58.57,782,458,"NSW","Blaxland","1",6.05,41.43,324,151.002972,-33.923606,"83474","107","Condell Park West"
0.0,0,0,"NSW","Blaxland","5",-28.38,0.0,0,151.0063881,-33.8149755,"30098","107","Divisional Office (PREPOLL)"
68.45,637,436,"NSW","Blaxland","5",8.01,31.55,201,150.9543674,-33.8707654,"65264","107","Fairfield BLAXLAND PPVC"
55.94,2045,1144,"NSW","Blaxland","1",4.55,44.06,901,150.9925655,-33.9120805,"169","107","Georges Hall"
66.77,313,209,"NSW","Blaxland","1",12.46,33.23,104,151.0106418,-33.8481385,"46624","107","Granville East (Blaxland)"
71.2,1587,1130,"NSW","Blaxland","1",6.82,28.8,457,151.007,-33.8579,"2373","107","Granville South (Blaxland)"
63.86,166,106,"NSW","Blaxland","1",6.05,36.14,60,150.9961068,-33.8488183,"2380","107","Guildford North (Blaxland)"
61.86,1041,644,"NSW","Blaxland","1",6.06,38.14,397,150.9962856,-33.8608949,"2390","107","Guildford South"
66.67,393,262,"NSW","Blaxland","1",-2.52,33.33,131,151.0472488,-33.860616,"79934","107","Lidcombe (Blaxland)"
65.54,560,367,"NSW","Blaxland","1",-2.11,34.46,193,151.045,-33.8654,"79935","107","Lidcombe South (Blaxland)"
43.56,1910,832,"NSW","Blaxland","1",1.95,56.44,1078,150.98,-33.9418,"174","107","Milperra"
59.74,765,457,"NSW","Blaxland","5",7.04,40.26,308,151.0026311,-33.8140622,"66017","107","Parramatta BLAXLAND PPVC"
71.98,1124,809,"NSW","Blaxland","1",0.1,28.02,315,151.023368,-33.885711,"2391","107","Regents Park"
58.96,385,227,"NSW","Blaxland","1",3.54,41.04,158,151.017,-33.9447,"79866","107","Revesby North (Blaxland)"
61.33,1947,1194,"NSW","Blaxland","1",7.98,38.67,753,151.009,-33.8872,"2393","107","Sefton"
72.01,393,283,"NSW","Blaxland","1",4.04,27.99,110,151.038377,-33.841564,"2394","107","Silverwater (Blaxland)"
68.37,98,67,"NSW","Blaxland","1",4.9,31.63,31,151.2064528,-33.8730501,"32339","107","Sydney (Blaxland)"
66.38,345,229,"NSW","Blaxland","5",-4.8,33.62,116,151.2092587,-33.8638565,"97619","107","Sydney BLAXLAND PPVC"
80.11,1121,898,"NSW","Blaxland","1",4.46,19.89,223,150.986,-33.8895,"2396","107","Villawood East"
71.13,1039,739,"NSW","Blaxland","1",6.75,28.87,300,151.025,-33.9056,"180","107","Yagoona"
69.85,1320,922,"NSW","Blaxland","1",1.74,30.15,398,151.021,-33.9064,"182","107","Yagoona West"
45.9,1074,493,"NSW","Bradfield","1",-2.69,54.1,581,151.112,-33.6855,"115","108","Asquith (Bradfield)"
44.44,9,4,"NSW","Bradfield","5",-3.53,55.56,5,151.1818539,-33.7981824,"65455","108","BLV Bradfield PPVC"
28.84,1626,469,"NSW","Bradfield","1",-6.86,71.16,1157,151.2024443,-33.7831013,"2011","108","Castle Cove"
45.39,271,123,"NSW","Bradfield","5",-13.31,54.61,148,151.2063239,-33.8824351,"97589","108","Central Sydney BRADFIELD PPVC"
37.76,980,370,"NSW","Bradfield","1",-0.47,62.24,610,151.1830173,-33.7991792,"79987","108","Chatswood (Bradfield)"
31.42,3393,1066,"NSW","Bradfield","5",-1.65,68.58,2327,151.1817732,-33.7975386,"58723","108","Chatswood BRADFIELD PPVC"
44.18,867,383,"NSW","Bradfield","1",-7.05,55.82,484,151.1753141,-33.7999459,"56721","108","Chatswood West (Bradfield)"
0.0,0,0,"NSW","Bradfield","5",-73.95,0.0,0,151.1819191,-33.7982897,"30099","108","Divisional Office (PREPOLL)"
37.39,2233,835,"NSW","Bradfield","1",-8.14,62.61,1398,151.15251,-33.75679,"194","108","Gordon"
40.86,1985,811,"NSW","Bradfield","1",-10.89,59.14,1174,151.1574345,-33.7459209,"195","108","Gordon East"
30.09,3087,929,"NSW","Bradfield","5",-6.53,69.91,2158,151.1832633,-33.784254,"33948","108","Gordon PPVC"
36.52,1550,566,"NSW","Bradfield","1",-4.64,63.48,984,151.139,-33.7601,"196","108","Gordon West"
46.65,313,146,"NSW","Bradfield","1",0.96,53.35,167,151.097,-33.7,"43833","108","Hornsby (Bradfield)"
36.85,4850,1787,"NSW","Bradfield","5",-1.42,63.15,3063,151.097463,-33.702591,"65110","108","Hornsby BRADFIELD PPVC"
44.0,1834,807,"NSW","Bradfield","1",0.2,56.0,1027,151.102,-33.7064,"127","108","Hornsby Central (Bradfield)"
50.75,1202,610,"NSW","Bradfield","1",-1.77,49.25,592,151.105087,-33.70282,"33771","108","Hornsby East"
41.98,393,165,"NSW","Bradfield","1",1.21,58.02,228,151.097122,-33.70446,"82528","108","Hornsby West (Bradfield)"
32.65,2061,673,"NSW","Bradfield","1",-3.91,67.35,1388,151.1700368,-33.7757354,"97630","108","Killara"
31.98,2145,686,"NSW","Bradfield","1",-4.42,68.02,1459,151.1740076,-33.7560824,"199","108","Killara East"
35.31,354,125,"NSW","Bradfield","1",-4.16,64.69,229,151.1483567,-33.7777892,"97405","108","Lindfield Central"
33.33,1872,624,"NSW","Bradfield","1",-4.05,66.67,1248,151.184,-33.7681,"202","108","Lindfield East"
40.14,2307,926,"NSW","Bradfield","1",-8.43,59.86,1381,151.16972,-33.78106,"203","108","Lindfield North"
36.45,2228,812,"NSW","Bradfield","1",-7.3,63.55,1416,151.14553,-33.77468,"204","108","Lindfield West"
36.39,959,349,"NSW","Bradfield","1",-2.75,63.61,610,151.098,-33.7237,"133","108","Normanhurst (Bradfield)"
26.04,338,88,"NSW","Bradfield","1",-2.47,73.96,250,151.1306416,-33.7049082,"83551","108","North Wahroonga"
30.0,610,183,"NSW","Bradfield","5",2.39,70.0,427,151.0807536,-33.7299801,"83679","108","Pennant Hills BRADFIELD PPVC"
33.13,1343,445,"NSW","Bradfield","1",-7.03,66.87,898,151.137,-33.7395,"206","108","Pymble"
28.86,2398,692,"NSW","Bradfield","1",-7.38,71.14,1706,151.1411654,-33.731839,"137","108","Pymble North"
37.45,2075,777,"NSW","Bradfield","1",-5.56,62.55,1298,151.12354,-33.76394,"207","108","Pymble West"
36.87,1348,497,"NSW","Bradfield","1",-8.78,63.13,851,151.179311,-33.7842,"208","108","Roseville"
35.54,1421,505,"NSW","Bradfield","1",-10.17,64.46,916,151.188,-33.782,"210","108","Roseville East"
34.67,1076,373,"NSW","Bradfield","1",-4.79,65.33,703,151.1895499,-33.786608,"2032","108","Roseville South"
27.81,1830,509,"NSW","Bradfield","1",-6.61,72.19,1321,151.1604,-33.7291,"211","108","St Ives"
27.54,995,274,"NSW","Bradfield","1",-6.21,72.46,721,151.1632003,-33.7084749,"212","108","St Ives Chase"
25.39,1796,456,"NSW","Bradfield","1",-5.62,74.61,1340,151.17794,-33.72443,"188","108","St Ives East"
27.64,1487,411,"NSW","Bradfield","1",-5.42,72.36,1076,151.164,-33.7187,"213","108","St Ives North"
23.94,6099,1460,"NSW","Bradfield","5",1.04,76.06,4639,151.1610768,-33.730721,"83553","108","St Ives PPVC"
28.93,1773,513,"NSW","Bradfield","1",-6.16,71.07,1260,151.167,-33.7403,"214","108","St Ives South"
39.93,1097,438,"NSW","Bradfield","1",-4.22,60.07,659,151.1131977,-33.7565262,"129","108","South Turramurra"
38.86,2576,1001,"NSW","Bradfield","1",-4.66,61.14,1575,151.113,-33.7446,"142","108","South Turramurra Heights"
48.81,168,82,"NSW","Bradfield","1",-8.11,51.19,86,151.2064528,-33.8730501,"31029","108","Sydney (Bradfield)"
29.72,895,266,"NSW","Bradfield","5",2.56,70.28,629,151.2092587,-33.8638565,"97606","108","Sydney BRADFIELD PPVC"
30.81,370,114,"NSW","Bradfield","1",-7.24,69.19,256,151.1370193,-33.7347001,"140","108","Turramurra Central"
31.16,2561,798,"NSW","Bradfield","1",-5.92,68.84,1763,151.147,-33.7147,"141","108","Turramurra North"
23.0,200,46,"NSW","Bradfield","1",-3.07,77.0,154,151.1537943,-33.6909916,"130","108","Turramurra Valley"
29.14,1798,524,"NSW","Bradfield","1",-7.11,70.86,1274,151.1182789,-33.716189,"143","108","Wahroonga"
28.13,2428,683,"NSW","Bradfield","1",-4.33,71.87,1745,151.128,-33.7155,"144","108","Wahroonga East"
24.52,624,153,"NSW","Bradfield","1",0.85,75.48,471,151.1205225,-33.7168372,"83552","108","Wahroonga South"
37.21,430,160,"NSW","Bradfield","1",-0.35,62.79,270,151.1034831,-33.7133693,"145","108","Waitara"
43.56,1313,572,"NSW","Bradfield","1",-7.2,56.44,741,151.1062678,-33.7091354,"125","108","Waitara North"
37.3,2453,915,"NSW","Bradfield","1",-4.28,62.7,1538,151.123,-33.73,"147","108","Warrawee"
20.55,146,30,"NSW","Calare","1",3.4,79.45,116,149.2717135,-33.6464839,"219","109","Barry"
46.85,1189,557,"NSW","Calare","1",2.76,53.15,632,149.571,-33.4217,"220","109","Bathurst"
46.27,1087,503,"NSW","Calare","1",-1.33,53.73,584,149.577,-33.42,"221","109","Bathurst Central"
40.49,1677,679,"NSW","Calare","1",7.31,59.51,998,149.58,-33.4163,"31071","109","Bathurst City"
45.97,683,314,"NSW","Calare","1",1.75,54.03,369,149.569,-33.4129,"223","109","Bathurst North"
36.48,13935,5084,"NSW","Calare","5",3.22,63.52,8851,149.5788909,-33.4152062,"33861","109","Bathurst PPVC"
51.67,718,371,"NSW","Calare","1",0.34,48.33,347,149.569,-33.4337,"225","109","Bathurst South"
44.97,1481,666,"NSW","Calare","1",1.93,55.03,815,149.559,-33.4118,"227","109","Bathurst West"
31.22,189,59,"NSW","Calare","1",-0.34,68.78,130,149.742,-33.8463,"1750","109","Black Springs"
33.48,1762,590,"NSW","Calare","1",3.28,66.52,1172,149.2549042,-33.5300044,"228","109","Blayney"
37.69,2234,842,"NSW","Calare","1",-4.72,62.31,1392,149.103,-33.2693,"229","109","Bletchington"
44.17,120,53,"NSW","Calare","1",-5.4,55.83,67,149.0910603,-33.3186807,"230","109","Bloomfield"
40.0,5,2,"NSW","Calare","5",4.44,60.0,3,149.1010431,-33.2861219,"65499","109","BLV Calare PPVC"
19.92,266,53,"NSW","Calare","1",1.68,80.08,213,148.984,-33.251,"2157","109","Borenore"
38.03,1433,545,"NSW","Calare","1",-0.96,61.97,888,149.118,-33.2802,"231","109","Bowen"
33.2,250,83,"NSW","Calare","1",8.16,66.8,167,150.120477,-33.5152,"232","109","Bowenfels South"
