emp_to_pop, cert, female_par, ogc_fid, median11, male_less_, male_part_, y12, uni, part_rate, ssc_name, ssc2011
0.659006,0.364122,0.697183,163,30072.13793,0.065569,0.762752,0.369461,0.266418,0.726877,"Bellingen",10163
0.658941,0.365517,0.656533,164,37275.13178,0.132524,0.789057,0.473354,0.161129,0.721895,"Belmont (NSW)",10164
0.755957,0.438584,0.731812,178,41517.9422,0.162198,0.894009,0.376445,0.184971,0.809875,"Bensville",10178
0.0,0.298851,0.0,179,24214.66667,0.0,0.0,0.517241,0.183908,0.0,"Bentley (NSW)",10179
0.601435,0.241571,0.590683,167,30308.13746,0.214855,0.805538,0.562445,0.195984,0.697422,"Belmore",10167
0.593862,0.215443,0.579947,180,29336.66667,0.211794,0.791741,0.578161,0.206396,0.685136,"Berala",10180
0.0,0.0,0.0,181,46748.0,0.0,0.0,0.0,0.0,0.0,"Berambing",10181
0.736554,0.325476,0.710775,199,45243.86777,0.132109,0.842884,0.416138,0.258386,0.778399,"Beverley Park",10199
0.0,0.38191,0.0,168,30962.28571,0.0,0.0,0.567839,0.050251,0.0,"Belmore River",10168
0.781742,0.341118,0.748851,169,53807.58005,0.155937,0.904789,0.323537,0.335345,0.823246,"Belrose",10169
0.629283,0.380062,0.640523,170,24288.42553,0.127219,0.767742,0.461059,0.158879,0.698052,"Bemboka",10170
0.813765,0.314516,0.789916,171,31278.0,0.112523,0.902439,0.548387,0.137097,0.83871,"Ben Lomond (NSW)",10171
0.0,0.414063,0.0,172,32371.52941,0.0,0.0,0.429688,0.15625,0.0,"Bendalong",10172
0.685606,0.298113,0.746154,173,25642.11765,0.058724,0.804878,0.596226,0.10566,0.772908,"Bendemeer",10173
0.0,0.293478,0.0,174,29631.33333,0.0,0.0,0.548913,0.157609,0.0,"Bendick Murrell",10174
0.0,0.257813,0.0,175,29167.04762,0.0,0.0,0.5,0.242188,0.0,"Bendolba",10175
0.788136,0.283843,0.733333,176,28362.28571,0.186022,0.919355,0.593886,0.122271,0.834783,"Benerembah",10176
0.819742,0.408511,0.8,177,43004.0,0.119643,0.919643,0.46383,0.12766,0.864865,"Beni",10177
0.788566,0.271079,0.737489,8336,52405.03125,0.162785,0.900274,0.37806,0.350861,0.0,"Nakara",70138
0.451943,0.21058,0.469194,186,36038.47619,0.001615,0.47081,0.753815,0.035605,0.473298,"Berkshire Park",10186
0.536249,0.341352,0.58427,187,22792.13793,0.05301,0.63728,0.487973,0.170676,0.608333,"Bermagui",10187
0.803134,0.356225,0.77284,188,54817.14063,0.142723,0.915563,0.300402,0.343373,0.844536,"Berowra",10188
0.0,0.341667,0.0,189,41894.66667,0.0,0.0,0.466667,0.191667,0.0,"Berowra Creek",10189
0.799721,0.387919,0.774415,190,49946.62543,0.136312,0.910728,0.322626,0.289455,0.839728,"Berowra Heights",10190
0.689944,0.377095,0.739796,191,33852.0,0.047301,0.787097,0.480447,0.142458,0.757143,"Berrambool",10191
0.0,0.336788,0.0,2808,28348.0,0.0,0.0,0.549223,0.11399,0.0,"Bridgewater On Loddon",20179
0.730189,0.321429,0.709302,194,29414.66667,0.120243,0.829545,0.597744,0.080827,0.769674,"Berrigan",10194
0.0,0.331579,0.0,195,51514.66667,0.0,0.0,0.336842,0.331579,0.0,"Berrilee",10195
0.632836,0.303303,0.521053,196,42006.82353,0.315984,0.837037,0.447447,0.249249,0.650155,"Berrima",10196
0.705061,0.360556,0.696817,197,38202.77707,0.123695,0.820513,0.363162,0.276281,0.75361,"Berry",10197
0.691538,0.255524,0.689412,200,39344.31491,0.178197,0.867609,0.462056,0.282421,0.774458,"Beverly Hills",10200
0.757463,0.400749,0.741259,201,35583.29412,0.152184,0.893443,0.393258,0.205993,0.81749,"Bexhill",10201
0.802817,0.347339,0.791667,211,36258.34483,0.165389,0.957055,0.565826,0.086835,0.874251,"Bilbul",10211
0.763487,0.322394,0.771676,212,55592.85981,0.12334,0.895016,0.301158,0.376448,0.830979,"Bilgola",10212
0.704592,0.279684,0.696964,202,39276.44336,0.162812,0.859775,0.468512,0.251803,0.775294,"Bexley",10202
0.622742,0.328059,0.637019,226,33028.0,0.121891,0.75891,0.452532,0.219409,0.701459,"Birmingham Gardens",10226
0.758308,0.355585,0.742414,2911,40553.32688,0.142692,0.885106,0.463603,0.180812,0.812435,"Chelsea Heights",20282
0.686683,0.274794,0.682877,203,39347.17012,0.165131,0.848008,0.443154,0.282051,0.764918,"Bexley North",10203
0.0,0.359756,0.0,204,25019.42857,0.0,0.0,0.512195,0.128049,0.0,"Bibbenluke",10204
0.0,0.288732,0.0,205,25428.0,0.0,0.0,0.591549,0.119718,0.0,"Biddon",10205
0.372931,0.184825,0.399115,206,20591.26241,0.214696,0.613811,0.782588,0.032588,0.486938,"Bidwill (NSW)",10206
0.806452,0.386364,0.808219,207,39495.36842,0.1107,0.918919,0.405844,0.207792,0.85274,"Big Springs",10207
0.0,0.289157,0.0,208,25790.42424,0.0,0.0,0.60241,0.108434,0.0,"Bigga",10208
0.610561,0.384106,0.61039,209,29611.63636,0.198434,0.808824,0.480132,0.135762,0.691228,"Bilambil",10209
0.695842,0.393675,0.71024,210,35695.60148,0.116615,0.826855,0.454198,0.152126,0.767665,"Bilambil Heights",10210
0.0,0.327381,0.0,213,26598.0,0.0,0.0,0.5,0.172619,0.0,"Billinudgel",10213
0.0,0.502646,0.0,214,37782.48276,0.0,0.0,0.365079,0.132275,0.0,"Billywillinga",10214
0.638776,0.386179,0.696517,215,37896.93617,0.146801,0.843318,0.406504,0.207317,0.77619,"Bilpin",10215
0.730924,0.30315,0.694915,216,35587.02439,0.17465,0.869565,0.535433,0.161417,0.793991,"Binalong",10216
0.0,0.289474,0.0,217,26468.0,0.0,0.0,0.605263,0.105263,0.0,"Binda",10217
0.51505,0.265993,0.526814,218,23425.22772,0.098654,0.625468,0.656566,0.077441,0.571672,"Bingara",10218
0.0,0.458333,0.0,219,35357.52381,0.0,0.0,0.243056,0.298611,0.0,"Bingie",10219
0.777778,0.294833,0.720497,220,33748.0,0.167702,0.888199,0.547112,0.158055,0.801858,"Biniguy",10220
0.743961,0.370732,0.747475,221,41919.42857,0.141414,0.888889,0.404878,0.22439,0.81383,"Binjura",10221
0.0,0.390476,0.0,222,24766.18182,0.0,0.0,0.32381,0.285714,0.0,"Binna Burra (NSW)",10222
0.506234,0.258621,0.557377,223,19651.125,0.114418,0.671795,0.665025,0.076355,0.616798,"Binnaway",10223
0.59279,0.240134,0.580966,227,31440.13483,0.214321,0.795287,0.596656,0.163211,0.686147,"Birrong",10227
0.0,0.340909,0.0,3597,42703.55556,0.0,0.0,0.545455,0.113636,0.0,"Myrniong",20968
0.0,0.259615,0.0,224,34313.21739,0.0,0.0,0.576923,0.163462,0.0,"Binya",10224
0.664804,0.405028,0.69,230,33098.0,0.051936,0.741935,0.396648,0.198324,0.707042,"Black Head",10230
0.782414,0.157398,0.811395,225,85790.97521,0.101249,0.912644,0.229891,0.612711,0.858126,"Birchgrove",10225
0.719697,0.377289,0.737489,6566,30202.54545,0.162785,0.900274,0.512821,0.10989,0.0,"Orroroo",40529
0.0,0.395349,0.0,228,40508.0,0.0,0.0,0.496124,0.108527,0.0,"Bishops Bridge",10228
0.0,0.409524,0.0,229,33748.0,0.0,0.0,0.438095,0.152381,0.0,"Bithramere",10229
0.767134,0.353088,0.748653,246,48928.64516,0.125878,0.874531,0.324081,0.322831,0.809012,"Blaxland (NSW)",10246
0.795367,0.395437,0.730159,247,45014.66667,0.146764,0.876923,0.444867,0.159696,0.814672,"Blaxlands Ridge",10247
0.710306,0.416901,0.688235,231,49538.2439,0.223007,0.911243,0.346479,0.23662,0.79646,"Black Hill (NSW)",10231
0.0,0.32948,0.0,232,36653.88235,0.0,0.0,0.358382,0.312139,0.0,"Black Mountain (NSW)",10232
0.0,0.285714,0.0,233,30377.62963,0.0,0.0,0.612245,0.102041,0.0,"Black Springs (NSW)",10233
0.665706,0.387213,0.634074,234,33398.2924,0.157902,0.791976,0.512213,0.100575,0.713546,"Blackalls Park",10234
0.707095,0.36535,0.68599,248,35981.80282,0.157881,0.843871,0.532523,0.102128,0.764157,"Blayney",10248
0.781701,0.412666,0.754286,249,43628.0,0.171049,0.925335,0.477172,0.110162,0.835092,"Bligh Park",10249
0.0,0.387755,0.0,250,26598.0,0.0,0.0,0.44898,0.163265,0.0,"Blighty",10250
0.285714,0.07619,0.737489,8349,13456.69565,0.162785,0.900274,0.780952,0.142857,0.0,"Nyirripi",70151
0.700806,0.387579,0.670787,235,38422.87685,0.159888,0.830675,0.477861,0.13456,0.74751,"Blackbutt (NSW)",10235
0.497436,0.212316,0.495541,236,27385.18593,0.233657,0.729198,0.752405,0.035279,0.602493,"Blackett",10236
0.599762,0.269734,0.676093,237,34452.16667,0.115493,0.791585,0.435541,0.294724,0.731173,"Blackheath (NSW)",10237
0.0,0.323699,0.0,238,27898.0,0.0,0.0,0.566474,0.109827,0.0,"Blackmans Point",10238
0.646328,0.392736,0.659524,239,33697.01961,0.103267,0.762791,0.507378,0.099886,0.714454,"Blacksmiths",10239
0.672595,0.281535,0.653182,240,35700.81038,0.199352,0.852533,0.48951,0.228955,0.753233,"Blacktown",10240
0.706422,0.348837,0.712766,243,38554.06061,0.188224,0.90099,0.455814,0.195349,0.816327,"Blairmount",10243
0.765468,0.302726,0.738312,244,51087.07285,0.146462,0.884774,0.354315,0.342959,0.809333,"Blakehurst",10244
0.0,0.392045,0.0,245,37782.48276,0.0,0.0,0.471591,0.136364,0.0,"Blandford",10245
0.615819,0.363533,0.642523,241,33337.47368,0.1143,0.756824,0.530011,0.106455,0.699519,"Blackwall (NSW)",10241
0.787622,0.302991,0.802891,242,46996.80383,0.118347,0.921238,0.439532,0.257477,0.858887,"Blair Athol (NSW)",10242
0.642787,0.306483,0.737489,6646,33321.13433,0.162785,0.900274,0.547151,0.146365,0.0,"Queenstown (SA)",40609
0.671066,0.35778,0.661899,252,34954.30631,0.169611,0.83151,0.580773,0.061447,0.742268,"Blue Haven",10252
0.0,0.247788,0.0,253,20603.55556,0.0,0.0,0.548673,0.20354,0.0,"Blue Knob",10253
0.0,0.0,0.0,254,31148.0,0.0,0.0,0.0,0.0,0.0,"Blue Mountains National Park",10254
0.743414,0.375716,0.78066,255,39664.53543,0.06286,0.843521,0.382589,0.241695,0.814593,"Boambee",10255
0.567474,0.366438,0.648276,259,24449.69492,0.015846,0.664122,0.565068,0.068493,0.661818,"Bodalla",10259
0.0,0.26875,0.0,260,22828.0,0.0,0.0,0.675,0.05625,0.0,"Bogan Gate",10260
0.0,0.272727,0.0,2291,29148.0,0.0,0.0,0.584416,0.142857,0.0,"Tooleybuc",12291
0.69698,0.38956,0.718035,256,35358.57082,0.091604,0.809639,0.472301,0.138139,0.759971,"Boambee East",10256
0.451923,0.324455,0.456731,457,24191.24324,0.165031,0.621762,0.607748,0.067797,0.542289,"Canton Beach",10457
0.0,0.419048,0.0,458,33038.90909,0.0,0.0,0.47619,0.104762,0.0,"Canyonleigh",10458
0.640562,0.395161,0.666667,257,38470.44898,0.150685,0.817352,0.393145,0.211694,0.737668,"Boat Harbour (Port Stephens - NSW)",10257
0.696629,0.394636,0.701613,258,33160.90323,0.089432,0.791045,0.498084,0.10728,0.749035,"Bobs Farm",10258
0.0,0.369231,0.0,330,27148.0,0.0,0.0,0.369231,0.261538,0.0,"Bream Beach",10330
0.694885,0.381092,0.721387,261,34068.85106,0.097844,0.819231,0.43805,0.180857,0.768811,"Bogangar",10261
0.481739,0.222807,0.508834,262,19975.72277,0.143181,0.652015,0.714035,0.063158,0.57554,"Boggabilla",10262
0.617174,0.276978,0.59707,263,28637.65517,0.199157,0.796226,0.643885,0.079137,0.692022,"Boggabri",10263
0.528757,0.303256,0.528269,264,27738.72848,0.133402,0.66167,0.56,0.136744,0.587209,"Bolton Point",10264
0.740741,0.36876,0.675,265,46903.22388,0.201289,0.876289,0.384863,0.246377,0.769231,"Bolwarra (NSW)",10265
0.0,0.0,0.0,270,30108.0,0.0,0.0,0.0,0.0,0.0,"Bombo",10270
0.79321,0.425058,0.751138,266,53848.0,0.158561,0.909699,0.325135,0.249808,0.825258,"Bolwarra Heights",10266
0.620043,0.390394,0.62023,267,30573.83333,0.146281,0.766511,0.494766,0.11484,0.689819,"Bomaderry",10267
0.762887,0.359862,0.726619,331,41311.63636,0.146621,0.873239,0.435986,0.204152,0.803571,"Bredbo",10331
0.535256,0.209677,0.637363,332,22996.64865,0.052637,0.69,0.698387,0.091935,0.661404,"Brewarrina",10332
0.0,0.375,0.0,333,44148.0,0.0,0.0,0.401786,0.223214,0.0,"Brewongle",10333
0.0,0.343066,0.0,334,29848.0,0.0,0.0,0.540146,0.116788,0.0,"Bribbaree",10334
0.77027,0.424779,0.684211,335,40573.0,0.201504,0.885714,0.486726,0.088496,0.774194,"Bridgman",10335
0.63,0.394089,0.625,336,29302.83871,0.105337,0.730337,0.364532,0.241379,0.659794,"Brierfield",10336
0.707937,0.297771,0.674419,268,32649.03093,0.162183,0.836601,0.593949,0.10828,0.754967,"Bombala",10268
0.0,0.416667,0.0,269,39148.0,0.0,0.0,0.342593,0.240741,0.0,"Bombira",10269
0.653465,0.361386,0.655556,459,27741.10345,0.130159,0.785714,0.608911,0.029703,0.725806,"Capertee",10459
0.713376,0.274633,0.76699,460,42799.85185,0.084172,0.851163,0.540881,0.184486,0.805687,"Captains Flat",10460
0.0,0.253521,0.0,461,26598.0,0.0,0.0,0.626761,0.119718,0.0,"Caragabal",10461
0.746313,0.386431,0.737805,462,39040.85714,0.128862,0.866667,0.457227,0.156342,0.802432,"Carcoar",10462
0.0,0.392857,0.0,2292,35438.0,0.0,0.0,0.464286,0.142857,0.0,"Tooma",12292
0.0,0.369565,0.0,271,45708.0,0.0,0.0,0.485507,0.144928,0.0,"Bombowlee",10271
0.0,0.28125,0.0,2310,24305.89474,0.0,0.0,0.65625,0.0625,0.0,"Tucabia",12310
0.0,0.390728,0.0,2311,35124.47059,0.0,0.0,0.503311,0.10596,0.0,"Tucki Tucki",12311
0.0,0.311111,0.0,2312,32138.47619,0.0,0.0,0.362963,0.325926,0.0,"Tuckombil",12312
0.0,0.313043,0.0,2313,21053.88235,0.0,0.0,0.556522,0.130435,0.0,"Tuena",12313
0.664717,0.379377,0.683398,2314,35281.33333,0.150663,0.834061,0.511673,0.108949,0.754098,"Tuggerah",12314
0.734624,0.204624,0.840828,275,60597.84472,0.067541,0.908369,0.338019,0.457357,0.874238,"Bondi",10275
0.737569,0.194107,0.847312,276,63824.24378,0.080343,0.927655,0.349574,0.456319,0.888822,"Bondi Beach",10276
0.678261,0.418103,0.715596,2323,35048.0,0.169019,0.884615,0.491379,0.090517,0.816038,"Tumbulgum",12323
0.690794,0.345068,0.664694,2324,34206.09524,0.193987,0.858681,0.553758,0.101173,0.760559,"Tumut",12324
0.518443,0.376418,0.562158,2325,24739.79954,0.08474,0.646898,0.547002,0.07658,0.600589,"Tuncurry",12325
0.641636,0.365527,0.631944,2326,31920.27723,0.118886,0.750831,0.44948,0.184993,0.686319,"Tura Beach",12326
0.701452,0.198367,0.812739,277,58688.74074,0.075917,0.888656,0.346098,0.455535,0.85097,"Bondi Junction",10277
0.586271,0.36414,0.59364,285,33683.0,0.141403,0.735043,0.519409,0.116451,0.650485,"Booker Bay",10285
0.0,0.414894,0.0,286,35976.57143,0.0,0.0,0.414894,0.170213,0.0,"Bookham",10286
0.0,0.385246,0.0,287,25475.27273,0.0,0.0,0.459016,0.155738,0.0,"Boolambayte",10287
0.0,0.5,0.0,2327,32014.66667,0.0,0.0,0.359155,0.140845,0.0,"Turlinjah",12327
0.546992,0.380997,0.570916,2328,27173.28736,0.060884,0.631799,0.445908,0.173095,0.598456,"Tuross Head",12328
0.670968,0.303371,0.737489,6647,31668.0,0.162785,0.900274,0.552167,0.144462,0.0,"Quorn",40610
0.700197,0.393045,0.693402,278,37214.66667,0.116257,0.809659,0.449475,0.15748,0.750169,"Bonnells Bay",10278
0.773387,0.340615,0.734323,279,60495.24409,0.159078,0.893401,0.325243,0.334142,0.813856,"Bonnet Bay",10279
0.658108,0.437288,0.674635,280,32950.66667,0.084241,0.758876,0.397966,0.164746,0.714885,"Bonny Hills",10280
0.528826,0.193429,0.499326,281,23774.22951,0.250809,0.750135,0.702684,0.103887,0.613781,"Bonnyrigg",10281
0.543933,0.375527,0.526316,291,28637.65517,0.237835,0.764151,0.438819,0.185654,0.654709,"Boomerang Beach",10291
0.579639,0.332237,0.584416,292,29745.75281,0.142203,0.726619,0.578947,0.088816,0.655877,"Booragul",10292
0.617925,0.341014,0.607843,293,29588.0,0.198608,0.806452,0.571429,0.087558,0.713542,"Booral (NSW)",10293
0.0,0.261261,0.0,294,36074.31579,0.0,0.0,0.405405,0.333333,0.0,"Boorolong",10294
0.0,0.267606,0.0,295,35048.0,0.0,0.0,0.380282,0.352113,0.0,"Boorooma",10295
0.69434,0.311167,0.683117,296,33005.14286,0.113758,0.796875,0.570891,0.117942,0.737321,"Boorowa",10296
0.0,0.0,0.0,304,0.0,0.0,0.0,0.0,0.0,0.0,"Botany Bay",10304
0.0,0.0,0.0,305,0.0,0.0,0.0,0.0,0.0,0.0,"Bouddi",10305
0.660978,0.259891,0.767361,306,39760.5,0.071171,0.838532,0.588053,0.152056,0.802491,"Bourke",10306
0.825833,0.380399,0.780998,307,49544.9697,0.166843,0.947842,0.377076,0.242525,0.858963,"Bourkelands",10307
0.446908,0.266279,0.503741,312,20705.72358,0.157593,0.661333,0.689535,0.044186,0.576227,"Bowenfels",10312
0.62605,0.394191,0.657407,313,22828.0,0.109834,0.767241,0.435685,0.170124,0.709821,"Bowman",10313
0.767157,0.289538,0.736041,314,39487.62264,0.161395,0.897436,0.554745,0.155718,0.818414,"Bowning",10314
0.0,0.441176,0.0,308,39814.66667,0.0,0.0,0.382353,0.176471,0.0,"Bournda",10308
0.753289,0.338852,0.735931,309,42319.875,0.155579,0.891509,0.475717,0.18543,0.81377,"Bow Bowing",10309
0.853659,0.34413,0.846774,310,52151.125,0.118138,0.964912,0.352227,0.303644,0.90678,"Bowan Park",10310
0.70409,0.348303,0.693836,315,39584.61327,0.146681,0.840517,0.357658,0.294039,0.760167,"Bowral",10315
0.486159,0.322414,0.546667,316,21940.66055,0.047083,0.59375,0.603448,0.074138,0.572202,"Bowraville",10316
0.0,0.0,0.0,317,0.0,0.0,0.0,0.0,0.0,0.0,"Box Head",10317
0.694277,0.319213,0.710884,318,41607.09091,0.095176,0.806061,0.546142,0.134644,0.761146,"Box Hill (NSW)",10318
0.0,0.442105,0.0,319,29414.66667,0.0,0.0,0.431579,0.126316,0.0,"Boydtown",10319
0.527316,0.35,0.547511,326,25822.6988,0.185443,0.732955,0.542857,0.107143,0.622449,"Bray Park (NSW)",10326
0.0,0.2625,0.0,327,40348.0,0.0,0.0,0.5375,0.2,0.0,"Breadalbane (NSW)",10327
0.0,0.305732,0.0,328,24513.51724,0.0,0.0,0.579618,0.11465,0.0,"Breakfast Creek",10328
0.674513,0.326561,0.661836,320,38223.94937,0.194696,0.856532,0.55432,0.119119,0.755708,"Bradbury (NSW)",10320
0.0,0.380952,0.0,321,37293.45455,0.0,0.0,0.428571,0.190476,0.0,"Braemar",10321
0.701299,0.316819,0.712159,322,33343.55556,0.129632,0.841791,0.443286,0.239896,0.773279,"Braidwood",10322
0.797403,0.384817,0.778947,323,44928.0,0.119448,0.898396,0.413613,0.201571,0.837333,"Brandy Hill",10323
0.732785,0.394656,0.655983,324,43330.85714,0.236721,0.892704,0.491264,0.11408,0.774573,"Branxton",10324
0.0,0.4,0.0,325,26893.45455,0.0,0.0,0.4625,0.1375,0.0,"Braunstone",10325
0.734305,0.223529,0.730942,329,69267.35484,0.165079,0.896021,0.346218,0.430252,0.808498,"Breakfast Point",10329
0.682709,0.286566,0.716667,337,41721.33333,0.141158,0.857824,0.466468,0.246966,0.784705,"Brighton-le-Sands",10337
0.729373,0.343234,0.781038,341,38461.82114,0.034204,0.815242,0.408141,0.248625,0.798864,"Broadmeadow",10341
0.695067,0.445946,0.704846,338,37855.24638,0.096125,0.800971,0.373874,0.18018,0.745958,"Brightwaters",10338
0.639004,0.411523,0.622807,342,30968.68966,0.149123,0.77193,0.485597,0.102881,0.698276,"Broadwater (Richmond Valley - NSW)",10342
0.0,0.4,0.0,343,36653.88235,0.0,0.0,0.478571,0.121429,0.0,"Broadway",10343
0.746032,0.359684,0.688,344,36348.0,0.206737,0.894737,0.490119,0.150198,0.80083,"Brocklehurst",10344
0.666667,0.336601,0.669342,3663,31876.50242,0.132115,0.801457,0.553922,0.109477,0.729131,"North Wonthaggi",21034
0.67037,0.302963,0.657238,339,37961.7931,0.21797,0.875208,0.602963,0.094074,0.765781,"Bringelly",10339
0.748184,0.346062,0.766169,354,47060.0,0.078831,0.845,0.386635,0.267303,0.802956,"Brooklyn (NSW)",10354
0.0,0.419847,0.0,340,44620.72727,0.0,0.0,0.450382,0.129771,0.0,"Brisbane Grove",10340
0.644207,0.364309,0.63981,380,31922.46809,0.114349,0.754159,0.391447,0.244243,0.690213,"Bundanoon (NSW)",10380
0.580952,0.322892,0.581281,381,23123.30864,0.158719,0.74,0.609639,0.06747,0.658354,"Bundarra",10381
0.701493,0.365854,0.677083,3154,39236.88889,0.132917,0.81,0.356098,0.278049,0.0,"Gherang",20525
0.0,0.309859,0.0,3155,34325.77778,0.0,0.0,0.464789,0.225352,0.0,"Gheringhap",20526
0.0,0.304688,0.0,345,25659.11111,0.0,0.0,0.546875,0.148438,0.0,"Brocklesby",10345
0.625806,0.358065,0.666667,346,24431.33333,0.071588,0.738255,0.412903,0.229032,0.704698,"Brogo",10346
0.701333,0.381963,0.645714,347,39681.33333,0.229286,0.875,0.464191,0.153846,0.757835,"Broke (NSW)",10347
0.0,0.394558,0.0,348,26865.64706,0.0,0.0,0.312925,0.292517,0.0,"Broken Head",10348
0.60331,0.298015,0.642595,349,30668.06421,0.088064,0.730659,0.604053,0.097932,0.686422,"Broken Hill",10349
0.748651,0.205303,0.796532,350,69242.93671,0.120624,0.917157,0.295401,0.499296,0.855579,"Bronte",10350
0.0,0.364238,0.0,351,38428.0,0.0,0.0,0.490066,0.145695,0.0,"Brookdale (NSW)",10351
0.0,0.351145,0.0,352,38081.33333,0.0,0.0,0.480916,0.167939,0.0,"Brookfield (NSW)",10352
0.0,0.325926,0.0,353,30157.52381,0.0,0.0,0.385185,0.288889,0.0,"Brooklet",10353
0.763009,0.305853,0.810179,355,47712.04494,0.072938,0.883117,0.407804,0.286344,0.847899,"Brookvale",10355
0.0,0.322917,0.0,356,21723.0,0.0,0.0,0.46875,0.208333,0.0,"Brooms Head",10356
0.688716,0.341365,0.694656,357,44416.96552,0.074574,0.769231,0.26506,0.393574,0.730924,"Broughton Vale",10357
0.677419,0.366154,0.709265,358,36470.35294,0.098167,0.807432,0.396923,0.236923,0.75817,"Broulee",10358
0.0,0.365591,0.0,359,40830.75862,0.0,0.0,0.370968,0.263441,0.0,"Brownlow Hill",10359
0.0,0.333333,0.0,389,23636.88889,0.0,0.0,0.486667,0.18,0.0,"Bungwahl",10389
0.0,0.357143,0.0,390,32881.33333,0.0,0.0,0.589286,0.053571,0.0,"Bunnan",10390
0.753363,0.379464,0.756757,391,42748.0,0.142233,0.89899,0.433036,0.1875,0.813397,"Bunyan",10391
0.621429,0.346429,0.609023,360,29414.66667,0.183835,0.792857,0.564286,0.089286,0.705036,"Brownsville",10360
0.0,0.46,0.0,361,35233.71429,0.0,0.0,0.41,0.13,0.0,"Bruah",10361
0.0,0.315476,0.0,362,38168.0,0.0,0.0,0.589286,0.095238,0.0,"Brungle",10362
0.589325,0.316017,0.696507,363,28085.77778,0.024006,0.720513,0.471861,0.212121,0.709069,"Brunswick Heads",10363
0.0,0.404372,0.0,364,30823.0,0.0,0.0,0.415301,0.180328,0.0,"Brushgrove",10364
0.686901,0.276527,0.678322,3156,30570.22222,0.143334,0.821656,0.665595,0.057878,0.755853,"Girgarre",20527
0.735915,0.388693,0.792857,365,34119.42857,0.063203,0.856061,0.448763,0.162544,0.820513,"Bucca (NSW)",10365
0.765487,0.462222,0.706897,366,37090.85714,0.19695,0.903846,0.408889,0.128889,0.812785,"Buckajo",10366
0.802885,0.391705,0.784314,367,36683.48387,0.16414,0.948454,0.341014,0.267281,0.863636,"Budgee Budgee (NSW)",10367
0.808598,0.274078,0.818182,2631,55592.85981,0.090709,0.908891,0.330943,0.39498,0.862307,"Aberfeldie",20002
0.616625,0.363693,0.62391,368,30641.22034,0.12609,0.75,0.542131,0.094176,0.683323,"Budgewoi",10368
0.0,0.0,0.0,392,15948.0,0.0,0.0,0.0,0.0,0.0,"Burnt Bridge",10392
0.0,0.263158,0.0,2632,28075.27273,0.0,0.0,0.503759,0.233083,0.0,"Acheron",20003
0.0,0.0,0.0,369,0.0,0.0,0.0,0.0,0.0,0.0,"Budgewoi Peninsula",10369
0.0,0.314961,0.0,401,38774.66667,0.0,0.0,0.385827,0.299213,0.0,"Burrawang",10401
0.0,0.320896,0.0,402,31148.0,0.0,0.0,0.529851,0.149254,0.0,"Burrell Creek",10402
0.0,0.301282,0.0,403,33376.57143,0.0,0.0,0.608974,0.089744,0.0,"Burren Junction",10403
0.654112,0.366038,0.632029,370,32536.34951,0.181157,0.813187,0.550314,0.083648,0.716688,"Buff Point",10370
0.0,0.292857,0.0,371,22828.0,0.0,0.0,0.564286,0.142857,0.0,"Bugaldie",10371
0.705882,0.412017,0.669565,372,24365.3913,0.176589,0.846154,0.480687,0.107296,0.747826,"Bukkulla",10372
0.632199,0.304974,0.660274,373,27814.66667,0.066245,0.726519,0.606021,0.089005,0.690411,"Bulahdelah",10373
